username,userid,profile_location,created_at,text,retweet_count,source,coordinates
sojourner,2326482582,"Los Angeles, CA",2023-01-20 07:22:55,"@ChrisHohnholz But of course the ones imposing these soon to be ""laws"" are above the law and they'll continue drinking coffee.",0,Twitter for Android,
eec,2536642717,"Los Angeles, CA",2023-01-20 07:22:48,"@SFLAction Wake up and smell the coffee: Even the very conservative voters you guys rely on hate abortion bans.

Ab… https://t.co/85KL7l7W5f",0,Twitter for Android,
Sherry Piper,1470656026638635008,"Los Angeles, CA",2023-01-20 07:01:02,@OneAngryTexan02 You’re tweets are always so uplifting. I always love that you never forget that coffee ☕️. You cou… https://t.co/TXA1nGlBxk,0,Twitter for iPhone,
Hudya Nikabolokov,1603952330528788480,Los Angeles,2023-01-20 06:58:13,@coffee_anytime Only 18 months?,0,Twitter Web App,
Tony The Tigre 🏴‍☠️,1559579491537526784,Los Angeles,2023-01-20 06:54:13,I've noticed I tend to post more when I drink coffee...,0,Twitter Web App,
Kino Ramírez,1273798748762550272,"Los Angeles, CA",2023-01-20 06:45:20,@QondiNtini That coat &amp; scarf are screaming coffee house vibes &amp; I am looking for his guitar &amp; oh don’t get me star… https://t.co/JOhqWNWkmo,1,Twitter for iPhone,
JohnnyPicks,1335478456876847106,"Los Angeles, CA",2023-01-20 06:38:05,"Stop your donuts or coffee for 3 days and book this to hit the books 

Thank me later https://t.co/2Ijy49VJRA",0,Twitter for iPhone,
Ethan Lauren,1156800454858199040,"Santa Monica, California",2023-01-20 06:36:27,Wishing Rapture was real and I was hanging out underwater drinking coffee with a slice of pie while fish swim around me,0,Twitter for iPhone,
T 1️⃣🆙,1352512521765154820,"Los Angeles, CA",2023-01-20 06:31:45,@DavidMartinDRM1 Ice coffee is a good price,0,Twitter for iPhone,
Michael,291227271,los angeles,2023-01-20 06:24:14,I survived my first 3 hour (digital painting) lecture and was given 15 hours of home work for this week. But first… https://t.co/xT4CCr69Wj,0,Twitter for iPhone,
Hunter Bridges,142796579,"Los Angeles, CA",2023-01-20 06:16:23,@DaleNorth the C major triad of boss coffee,0,Twitter Web App,
Robert J Kral,23290967,Los Angeles,2023-01-20 06:15:11,"Need an alternative to morning coffee? Here's a pick-me-up music track and a big favorite, my theme to GREEN LANTER… https://t.co/XV08huc3uD",0,Twitter for iPhone,
PeymanKarbalai,1412631009481220096,"Los Angeles, CA",2023-01-20 06:14:40,"@Dunks077 What kind of coffee maker is that, looks high tech",0,Twitter Web App,
Robert J Kral,23290967,Los Angeles,2023-01-20 06:11:18,"Need an alternative to morning coffee? Here's a pick-me-up music track and a big favorite, my theme to GREEN LANTER… https://t.co/FishzG7ylf",0,Twitter for iPhone,
Sasha🇺🇦,138132205,"Los Angeles, CA",2023-01-20 06:03:37,"bought a mouse, I'm ready to dookey dash to bathroom after this coffee and cake! @BoredApeYC https://t.co/sv8A7uNqF2",0,Twitter for iPhone,
Bridget Mission,1226540211393433603,Los Angeles California,2023-01-20 05:56:54,@Meena_Thiru @blondwayfarer @TravMediaUSA I think anything by the Capitol is good to check out. Great time to grab… https://t.co/t02vVNjKOJ,0,Twitter Web App,
Pedro Iniguez,3355601345,"Los Angeles, CA",2023-01-20 05:54:33,Coffee's ready for a night of writing. https://t.co/vxpVsz2WEc,0,Twitter for Android,
kt,34217668,"Los Angeles, CA",2023-01-20 05:38:42,@itsbriiii_ As long as I don’t throw up coffee patron I’m taking it there,0,Twitter for iPhone,
Sarah Tennyson,1535789065085534208,Los Angeles,2023-01-20 05:38:02,Volcanica Coffee’s CEO on the Impact of Authentic Brand Storytelling #BusinessGrowth #BusinessCoach #Motivation… https://t.co/IPtb3y4NCp,0,dlvr.it,
Motivation,317378810,"Los Angeles, California",2023-01-20 05:31:41,@zurimaster A nice coffee. Good morning:),0,Twitter Web App,
Amy{Earhart}Matalas,286933978,"Los Angeles, California",2023-01-20 05:23:59,"1st chair I found on the curb. Couch (red, giant, too big for my apt) was gifted by neighbor moving. Different neig… https://t.co/MoWvLv27EP",0,Twitter for iPhone,
BK Kid,2568045678,"Santa Monica, CA",2023-01-20 05:22:04,Drank alot of coffee today. Now imma prepare a pot for tomorrow for work. I will study and do my homework when I ge… https://t.co/jWWM0HKJyq,0,Twitter for Android,
Edgar Mena,110593096,Near Los Angeles,2023-01-20 05:21:14,@VoxyTwitch healing via coffee ☕,0,Twitter Web App,
makeitrad,1372377596575412225,"Los Angeles, CA ",2023-01-20 05:21:13,@Donye_NFT @visualizevalue Well the kinda look like coffee rings. You sure?,0,Twitter Web App,
Jonathan Goldman,24645916,Los Angeles,2023-01-20 05:20:25,@NickAdamsinUSA “coffee” “overheard” “cafe” — not that there’s anything wrong with that.,0,Twitter for iPhone,
BSR - Now Playing 📻,1247733255463288833,"Los Angeles, CA",2023-01-20 05:18:15,Tyla Jane - Coffee,0,Radio.co now playing,
Shafaq⚡️Building Delivery-as-a-Service⚡️,16052575,"Los Angeles, CA, USA",2023-01-20 05:10:03,@NWischoff would love to grab coffee in LA.,0,Twitter Web App,
The Ornery Serf,101685232,Los Angeles,2023-01-20 05:07:41,@Death_Bow Yup. I used the battered footlockers I kept my sweaters in as a coffee table and side table.,0,Twitter for Android,
mi~tan~,1432433964615041030,"Los Angeles, CA",2023-01-20 04:57:18,@Touyarokii anything coffee flavoured. i would also say strawberry but it has to be the more expensive type.,0,Twitter Web App,
Hudya Nikabolokov,1603952330528788480,Los Angeles,2023-01-20 04:56:13,"@coffee_anytime Of course it changed

Its when it wipes out all the species living on the Earth that you should worry. 

Like now maybe?",0,Twitter Web App,
LIsa O'Neal,90463380,Los Angeles,2023-01-20 04:53:32,@Christy4Change In my opinion there is no climate change this is just an excuse to have control forever that’s all… https://t.co/3VSqz7ljtI,0,Twitter for iPhone,
SWEET TEEs,1491712311207215106,Los Angeles,2023-01-20 04:42:28,"ME BEFORE MY MORNING #COFFEE, #CAFFEINE, #JAVA, #LATTE, CUPPA JOE, BREW 
T-Shirt
https://t.co/ioPzy0Y6rG https://t.co/SlQKuTsMNn",0,Twitter Web App,
Brooks,1595806876444381190,"Los Angeles, CA",2023-01-20 04:41:45,Starting the day off on the right foot with a cup of coffee and a tasty breakfast #coffee #breakfast #morningroutine,0,Twitter Web App,
Dr Twit Garbage,1394870383560462346,"Los Angeles, CA",2023-01-20 04:41:44,@coffee_anytime Cheese,0,Twitter for iPhone,
marla cruz,1049659228405866503,"Los Angeles, CA",2023-01-20 04:40:58,@TheAlyxChicago It's delicious and makes an interesting mixer! I put it in my iced coffee today and it was good,0,Twitter Web App,
Kameron,1595755045836185600,"LA, CA",2023-01-20 04:38:32,Coffee is an essential part of my morning routine before trading stocks 🤓 #coffee #stocktrading #investing,0,Twitter Web App,
Damian,1596063240366202881,"LA, CA",2023-01-20 04:34:39,Coffee and breakfast are the perfect combination to jumpstart my day #coffee #breakfast #morningroutine,0,Twitter Web App,
Kevin Rosales aka Rain,1507385986338107393,"Los Angeles, CA",2023-01-20 04:31:34,"I got a bad bitch sittin on the Front seat, she likes coffee..#BVMBII",0,Twitter for iPhone,
Sebastian,1590080629651152896,"LA, CA",2023-01-20 04:23:18,I wouldn't survive the day without my daily dose of caffeine and a nutritious breakfast #coffee #breakfast #morningfuel,0,Twitter Web App,
MFR,1499913935016759298,"Los Angeles, CA",2023-01-20 04:14:14,Ps. This rant was started because there are no Dunkin nearby for coffee.,0,Twitter for Android,
Doris_Egan,17522493,Los Angeles,2023-01-20 04:12:55,@GirasoleAzzurra @aprilhussar What is the difference between a tea mug and a coffee mug?,0,Twitter Web App,
Kevin Roderick,14998358,Los Angeles,2023-01-20 04:09:34,Nice. I remembering watching Crosby walk up and order coffee at the counter in the early years of G &amp; B in Grand Ce… https://t.co/IeJRueXU72,2,Twitter for iPhone,
sxpmom,1604195681438027776,Los Angeles,2023-01-20 04:08:47,"@Aborti0nRights Wow!
visine in coffee, ex lax in cookies
Yeah, that's the same as killing a preborn",0,Twitter Web App,
Ragan Fox,34548491,"West Hollywood, CA",2023-01-20 04:08:27,"American Life album. Madonna rapping? Rapping about losing weight and ordering coffee? Sure, why not? In a contest… https://t.co/Xrnk6fOBK9",0,Twitter Web App,
Deaton Pigot,26937987,"iPhone: 34.092678,-118.280586",2023-01-20 03:59:50,"Huh, I’ve not seen this green coffee palletizer  before. #coffeetwitter 

https://t.co/IEIRrhghdo",0,Twitter for iPhone,
Masked Mark Masek 🇺🇸🇺🇦🇮🇪🏳️‍🌈⚾️🍕,60699409,Chicago / Los Angeles,2023-01-20 03:49:09,"@piyushmittal ""We might have met him once or twice, but we don't remember.  He was a very low-level worker, we don'… https://t.co/hZM4ewuC94",0,Twitter Web App,
El Bicho Ansioso,1120749039417528320,"Los Angeles, CA",2023-01-20 03:48:48,not a day goes by where I don't crave coffee..,1,Twitter Web App,
Mason,1595746905472094209,"LA, CA",2023-01-20 03:48:34,Sipping on my favorite blend of coffee before starting a day of stock trading 💪🏼 #coffee #stocktrading #finance,0,Twitter Web App,
Big Mother Gig,793531650592256000,"Los Angeles, CA",2023-01-20 03:48:06,@TorreyJaeckle I drink maybe 1 NA beer a month - I like them but on the daily I prefer coffee and water,0,Twitter for iPhone,
Emmanuel,1595879037334872066,"LA, CA",2023-01-20 03:46:58,Starting my day with a hot cup of coffee gives me the energy and focus I need for a successful day at work. #coffee #morningroutine,0,Twitter Web App,
Brooks,1595806876444381190,"Los Angeles, CA",2023-01-20 03:46:47,Coffee is the perfect way to kick off a productive day at work. #coffee #morningroutine,0,Twitter Web App,
Thomas,1595573978361344000,"Los Angeles, CA",2023-01-20 03:46:23,Waking up to the sound of the coffee pot brewing and the smell of breakfast cooking is the best way to start the da… https://t.co/RTt6hWVab9,0,Twitter Web App,
Adriel,1595502302181396490,"LA, CA",2023-01-20 03:44:44,Coffee is the perfect way to kick off a productive day at work. #coffee #morningroutine,0,Twitter Web App,
Joshlyn ✨,928057137611227136,"Los Angeles, CA",2023-01-20 03:41:25,"@itzel97__ I definitely drink coffee for the taste 😭

Can’t get enough!!",0,Twitter for iPhone,
Louis,1595906050741477376,"Los Angeles, CA",2023-01-20 03:37:21,There's nothing like the smell of freshly brewed coffee to start my day off right before work. #coffee #morningroutine,0,Twitter Web App,
angel ♡,4481881694,"Los Angeles, CA",2023-01-20 03:36:23,@drowningbarks wait it’s not ?🚶🏻‍♀️ I’m anemic too and I drink coffee all the time ?-$:$/$ WJDJWJSBS,0,Twitter for iPhone,
Raelynn,1595969696049799171,"Los Angeles, CA",2023-01-20 03:34:45,I need my coffee and breakfast to get me going in the morning #coffee #breakfast #morningfuel,0,Twitter Web App,
PeasantForHire,968908820356374529,"Los Angeles, CA",2023-01-20 03:33:51,"@Route2FI Gotta make time to go out and socialize with real people in the real world. Hit a coffee shop or diner, g… https://t.co/l3HE2wkTi2",0,Twitter Web App,
Daisy,1595972057019437059,"LA, CA",2023-01-20 03:29:05,Coffee is my essential pre-trading ritual 🤓 #coffee #stocktrading #finance,0,Twitter Web App,
Nevaeh,1595969782406430722,"LA, CA",2023-01-20 03:28:52,Can't start my day without my daily dose of caffeine before heading off to work. #coffee #morningroutine,0,Twitter Web App,
not frank,1581904104,"Los Angeles, CA",2023-01-20 03:25:53,"2 days no coffee, I’m suffering",0,Twitter for iPhone,
fredy,1584819600,"Los Angeles, CA",2023-01-20 03:14:47,Damn I only had coffee all day today shit feels disgusting,0,Twitter for iPhone,
☀️🌊❤️,1118279265349324800,"Los Angeles, CA",2023-01-20 03:11:34,I never know what hot coffee to order from Starbucks😩 I’m an iced coffee or frappe girly,0,Twitter for iPhone,
blaine capatch,137865227,los angeles,2023-01-20 03:10:40,@theashleyray we would pay fifty cents to log onto the SF Net for fifteen minutes in a coffee shop on Haight in 1993,1,Twitter Web App,
☀️🌊❤️,1118279265349324800,"Los Angeles, CA",2023-01-20 03:09:58,Gonna buy a big ass coffee in the morning bc I deserve it🥲,0,Twitter for iPhone,
Dario,1219489881711247360,"Los Angeles, CA",2023-01-20 03:03:50,My Cats and Coffee Book from @KitaroNFT got here a day early!! #BigSmileEnergy #KitaroFam 🥳✨️🌳☕️ https://t.co/EJ8AvfRGGz,11,Twitter for Android,
MichaelR,206330981,Los Angeles,2023-01-20 03:02:58,"@joncoopertweets Joe Strummer

Because I had met and had coffee with him and one of his daughters just a few years… https://t.co/LDNRJfQzor",0,Twitter for iPhone,
eddie,387910538,"Los Angeles, CA",2023-01-20 03:00:10,@DialHForHagai Jerry Saltz is my favorite twitter boomer.  Ever since the 50 cups of gas station coffee incident. H… https://t.co/LYdE4NhGS4,0,Twitter Web App,
Rebecca Forster,90425760,Los Angeles,2023-01-20 02:57:32,Today a lady came to the coffee shop where I write to tell me she loved Hostile Witness. It was humbling &amp; exciting… https://t.co/tz2fgsLvWn,1,Buffer,
funkhauser,1103118350,"Los Angeles, CA",2023-01-20 02:56:08,"@Uptown_MMA Why not? They did it with iced tea. Also soda, and coffee, and beer, ice cream, gum, Doritos, skittles,… https://t.co/QRb71ywLb1",0,Twitter for iPhone,
nate,61958562,"Hollywood, Los Angeles",2023-01-20 02:56:00,The funny thing about living in Hollywood is that whenever someone actually throws their title of  “producer” aroun… https://t.co/6xkpaPUkM3,0,Twitter for iPhone,
California Derp,1588298878930935809,Los Angeles California USA,2023-01-20 02:52:55,@MayorOfLA @usmayors @SenSanders @BernieSanders Socialist clowns both living off the government. One wearing a coff… https://t.co/VrgBxgZUCe,0,Twitter Web App,
flurrabell 🐤,1129063868548886529,"Burbank, CA",2023-01-20 02:51:10,@DontLagCoffee I'm sure the coffee goes well with a splash of moo moo milk :&gt;,0,Twitter Web App,
Glen Dunzweiler,3299990612,"Burbank, CA",2023-01-20 02:49:02,Vickie Helm talks about my book! We talked about getting entrepreneurial skills to students! #business… https://t.co/Dr4puxuZZF,0,Twitter for iPad,
California Derp,1588298878930935809,Los Angeles California USA,2023-01-20 02:48:33,@yaf I have too much invested in my deep love for coffee. NO WAY,0,Twitter Web App,
Fifi Flowers,23325599,los angeles,2023-01-20 02:44:16,"Looks familiar… blonde hair… wearing black and some fun jewelry… drinking coffee…

#fashion #coffee #jewelry… https://t.co/FHCfJyfqB7",0,Instagram,
...,99202110,LA,2023-01-20 02:43:07,@CoinMarketCap Coffee for sure,0,Twitter for iPhone,
Ruben Garza,3239185610,"North Hollywood, Los Angeles",2023-01-20 02:25:05,@coffee_anytime $3.25/hr Floor Person at Builders Emporium,0,Twitter for iPhone,
Jonathan Worley,278719522,Pasadena CA,2023-01-20 02:20:55,@coffee_anytime $5 an hour. 1983. Mechanics assistant,0,Twitter for iPad,
Shane moon,1579236208390987776,"Pico Rivera, CA",2023-01-20 02:20:25,Ice coffee,0,Twitter for iPhone,
Paola K Hernandez,751504589786976256,"Baldwin Park, CA",2023-01-20 02:17:43,I think I’m getting addicted to coffee 😐,0,Twitter for iPhone,
Knox,1592739926369398784,"LA, CA",2023-01-20 02:17:09,There's nothing like the smell of freshly brewed coffee to start my day off right before work. #coffee #morningroutine,0,Twitter Web App,
JamesLottJr CTACC AFIS CNA CHOC PMO DD,1242510831612354566,"Inglewood, CA",2023-01-20 02:16:56,"I just supported @10thFloorGH on @buymeacoffee! 🎉 

10th Floor Podcast is a General Hospital Podcast. You can suppo… https://t.co/nApOsNExOZ",2,Twitter for iPhone,
Archer,1592804378578079745,"LA, CA",2023-01-20 02:16:02,Waking up to a tasty cup of coffee is the ideal way to begin a day at work ☕️ #coffeeaddict #morningroutine,0,Twitter Web App,
James Goldwasser,229466030,"Los Angeles, CA",2023-01-20 02:11:42,@BenWDickinson A few years ago in NY I was having breakfast upstairs at Fairway and I looked over to the next table… https://t.co/O21VwLbtGO,0,Twitter for iPad,
Brooks,1595806876444381190,"Los Angeles, CA",2023-01-20 02:11:27,There's nothing like the smell of freshly brewed coffee to start my day off right before work. #coffee #morningroutine,0,Twitter Web App,
Kameron,1595755045836185600,"LA, CA",2023-01-20 02:09:00,There's nothing like the smell of freshly brewed coffee to kick off a productive day at work. #coffee #morningroutine,0,Twitter Web App,
KS,1377804394201194497,"Los Angeles, CA",2023-01-20 02:05:11,"i go to starbucks for hot chocolate and a cookie, coffee is nasty and yall breath be fonky after drinkin it",0,Twitter for iPhone,
Nevaeh,1595969782406430722,"LA, CA",2023-01-20 02:00:52,Coffee is my go-to before tackling a long day at work. #coffee #morningroutine,0,Twitter Web App,
DaughterofNeptune,1158754991366000640,"Los Angeles, CA",2023-01-20 01:57:41,aries moon and Its either iced coffee or tea an honorable mention https://t.co/QJexjiDpV0,1,Twitter for iPhone,
Annabelle,1595968649004711936,"Los Angeles, CA",2023-01-20 01:53:25,Ready to take on the stock market with a hot cup of coffee in hand 📈 #coffee #stocktrading #finance,0,Twitter Web App,
MarkLA,721193970,"Los Angeles, CA",2023-01-20 01:49:55,@Death_Bow Did anyone else's Silent Gen/Boomer parents use those giant powerline spools as coffee tables?,0,Twitter for Android,
AdmNaismith↖️ 🖖🏳️‍🌈☮️,714501416,"N. Hollywood, CA",2023-01-20 01:47:38,@dthmtldnceprty @NickAdamsinUSA Turkish/Greek coffee- but only if you stir it and drink everything in the cup.,0,Twitter for Android,
Dan Plagens,1327386060985307137,"Los Angeles, CA",2023-01-20 01:45:32,"@thatsqueakypig @ggetLA If your driving around somehow takes you to El Segundo, try Blue Butterfly Coffee",0,Twitter for iPhone,
I'm James. I cook. I VFX.,390870929,"Burbank, Ca.",2023-01-20 01:44:49,"@glirebunny @digitalsista I'm not, but I'm probably smart enough to figure it out on a good day with lots of coffee.",0,Twitter Web App,
hamilton,2322691083,la,2023-01-20 01:42:52,Kuro squid is a show about a cat that runs a coffee shop https://t.co/qSPUxQ3Rdx,0,Twitter for iPhone,
jesslivin,201979335,Los Angeles,2023-01-20 01:42:22,@FatKidDeals Anything for Coffee tables and computer desks?,0,Twitter for iPhone,
Ryan Boyd,336962093,Los Angeles,2023-01-20 01:41:25,Forbidden evening coffee,0,Twitter for Mac,
christine,826134955549790208,Los Angeles,2023-01-20 01:41:23,"On a different note, not all activities are the same for deepening friendships. I would bet that 1 outdoor camping… https://t.co/anS3j41Juj",1,Twitter Web App,
Raziel Sayers,1607460990958075906,"Hollywood, Los Angeles, CA",2023-01-20 01:40:51,"@Wrestling_Words Yes, I like that about being in a cafe. And you can still have a little bit of talk with the peopl… https://t.co/66UrfFesdL",0,Twitter Web App,
Ashe🥛 BigTittyCards,1278258781726445568,"Los Angeles, CA",2023-01-20 01:39:30,@Daryrezvani I think his uncle brought me coffee bean for my doordash order,0,Twitter for iPhone,
Andy🕹❤️RetroGaming,1366851578825568256,"Los Angeles, CA",2023-01-20 01:35:36,"We're back! CafeBTW, ""A Morning Coffee Gaming Podcast""☕️

Main Topic: A retrospective look back on renting movies a… https://t.co/HTi20a2krI",3,Twitter Web App,
𝔰𝔞𝔪,1211868623330893825,"Los Angeles, CA",2023-01-20 01:33:56,u kno i need coffee when i start stuttering trying to tell the barista my coffee order,0,Twitter for iPhone,
Adriel,1595826421641146373,"Los Angeles, CA",2023-01-20 01:28:14,Coffee and breakfast are the perfect combination to jumpstart my day #coffee #breakfast #morningroutine,0,Twitter Web App,
Mason,1595746905472094209,"LA, CA",2023-01-20 01:26:08,Coffee and breakfast are the perfect combination to kickstart my day #coffee #breakfast #mondaymotivation,0,Twitter Web App,
Jett,1595598634871328770,"LA, CA",2023-01-20 01:25:49,Coffee and stock trading are the perfect combination 📊 #coffee #stocktrading #investing,0,Twitter Web App,
Martin Salazar,763489584655118336,"Baldwin Park, CA",2023-01-20 01:22:34,My girl said she would leave me if I take a bump but her drinking 5 cups of coffee ain’t bad 🤔🤣🤣 this game rigged 🫠🤣,0,Twitter for iPhone,
Kameron,1595755045836185600,"LA, CA",2023-01-20 01:21:59,Coffee is necessary for a profitable day of penny stock trading 💰☕️ #coffeelove #pennystocks,0,Twitter Web App,
⚫Samantha⚫,34867147,"Los Angeles, CA",2023-01-20 01:18:45,Love it when coffee puts me right to sleep ☕⚰,0,Twitter for Android,
Steven Ewing,16046160,"Los Angeles, CA",2023-01-20 01:16:31,Who in the HELL approved stealing the Golden Girls theme song for a freaking Coffee Mate commercial?!,0,Twitter for iPhone,
James Bretzke,515483884,"Los Angeles, CA",2023-01-20 01:10:09,"For the ""my mind is made up, don't confuse me with the facts"" person on your shopping list: Single-use coffee pods… https://t.co/rtKtPs9zKO",0,Twitter Web App,
Jezabel Romo,18569301,"Los Angeles, CA",2023-01-20 01:09:53,"Trying to get back in the groove....so far, I suck at it! 😜

I need to focus, focus, focus....come on Coffee!  Kick the Fuck in!!",1,Twitter Web App,
Mariana,1595953231888371713,"LA, CA",2023-01-20 01:04:03,Nothing like a steaming cup of coffee to kick off the day on right before heading to work 💪🏼 #coffeelover #morningroutine,0,Twitter Web App,
Nacci_Dirac_Pascal ⭕️,1451325063903334402,LOS ANGELES,2023-01-20 01:03:37,@TDogCali51 oh man do you like KArma in your coffee  -- Feel very sorry for you-- you wonder why - just remember th… https://t.co/SjtJymdVgD,0,Twitter Web App,
@LostInTheWoods93,1481582232863227909,Toluca Lake,2023-01-20 00:52:01,"@amalieskram Beer, coffee and tendies.",0,Twitter Web App,
Matt Barriga,19547235,"Los Angeles, CA",2023-01-20 00:48:05,@thisisnotbrian when i'm on a roll i'll hit the coffee shop right after i'm off. team no sleep lol,0,Twitter Web App,
jewls,288068867,LA,2023-01-20 00:46:27,Coffee + edibles,0,Twitter for iPhone,
Maxx,1415213190112112641,"Los Angeles, CA",2023-01-20 00:45:46,Should I have my third cup of coffee for today hehe https://t.co/RTqZiYNwUw,0,Twitter for iPhone,
👁‍🗨〰️👁‍🗨,3016750024,"Los Angeles, CA",2023-01-20 00:39:14,Like wtf do u gotta do to have teeth like that I been drinking coffee and smoking and I can’t even have my teeth li… https://t.co/q4oMlBuKOp,0,Twitter for iPhone,
P,719580493595840513,Kings Canyon,2023-01-20 00:39:12,"Starbucks was way to packed, and I am not drinking Dunkin coffee lol, rather make my own ☕️",0,Twitter for iPhone,
Mason,1595746905472094209,"LA, CA",2023-01-20 00:37:59,Coffee is an essential part of my morning routine before trading stocks 🤓 #coffee #stocktrading #investing,0,Twitter Web App,
Ashton,1595556938569375744,"Los Angeles, CA",2023-01-20 00:35:43,Nothing like a good cup of coffee to get me ready for a day of stock trading 📊 #coffee #stocktrading #investing,0,Twitter Web App,
thedirk,722240224344936451,"Los Angeles, CA",2023-01-20 00:34:07,@LaurenAlexis_x Would you like to go get some coffee? I’d like to get to know you if I may!,0,Twitter for iPhone,
Bre$,792943235253538816,"Los Angeles, CA",2023-01-20 00:33:09,@nijaeee_ Carmel frappe extra caramel light milk extra shot of coffee no whip cream. Or  black tea sweetened. &amp; a cheese danish,0,Twitter for iPhone,
Kyrie,1596060227488649216,"Los Angeles, CA",2023-01-20 00:29:59,Coffee and breakfast are the ultimate power duo to get me going in the morning #coffee #breakfast #morningroutine,0,Twitter Web App,
ImStillStanding♌🧘🏾‍♀️🫶🏽,112326903,"Los Angeles, CA",2023-01-20 00:28:18,I deserve a iced coffee after work :),0,Twitter for iPhone,
Joseph S.,1522817894412955648,"Los Angeles, CA",2023-01-20 00:27:10,Quick ‘Power-Up’ Coffee so I can finish my day strong! https://t.co/1g2mIbKzrW,1,Twitter for iPhone,
Mathew Alexander,151749461,Los Angeles,2023-01-20 00:27:03,@rjsdndgod Me when I drink coffee 😴,0,Twitter for iPhone,
Raelynn,1595969696049799171,"Los Angeles, CA",2023-01-20 00:19:55,I can't function without my morning cup of coffee before trading penny stocks 💪🏼 #coffeeholic #pennystocks,0,Twitter Web App,
AI Generated Tweets,62662103,"Los Angeles, CA",2023-01-20 00:19:26,That’s how I act when I spill my coffee 😂,0,Twitter for iPhone,
Addison Peacock is Making Soup,383913829,"Los Angeles, CA",2023-01-20 00:17:54,"(friends with demos and reps or one or the other, happy to buy you a coffee or meal to pick your brains!)",0,Twitter Web App,
Stoop Kid (not afraid to leave da stoop),971065222059278336,"Los Angeles, CA",2023-01-20 00:15:05,"@El_Crypto_Chapo Shit works. Body adjusts after a few days and you don't even feel hungry. If you do feel hungry, more black coffee 🫡",0,Twitter for Android,
Mark S,1141209064900194306,"West Hollywood, CA",2023-01-20 00:12:12,@Scroobiuspipyo Did you ever dip in in your coffee?!,0,Twitter for iPhone,
Ian D.,2434497674,NYC | LA,2023-01-20 00:06:32,"I still can’t believe Coffee shop is now a Chase bank 😩.  

Like why wasn’t it preserved. It was a NYC staple and a VIBE.",0,Twitter for iPhone,
Hudson,1592965655946358784,"Los Angeles, CA",2023-01-20 00:02:12,I can't perform without my daily cup of coffee before selling penny stocks 💪🏼 #coffeeholic #pennystocks,0,Twitter Web App,
Coffee Name Jane,17116328,"Pasadena, CA",2023-01-19 23:55:11,Ever drink coffee at 4pm? 🥸🤓🤠,0,Twitter for iPhone,
Rach🤘🏼,49685061,,2023-01-19 23:54:41,I’m so sleepy 🥱 coffee? Or energy drink?,0,Twitter for iPhone,
FallingRockstar,1586488598290960384,Los Angeles,2023-01-19 23:53:25,"@mcsquared34 Nah.. just making back what the twitter leftists wasted money on. 
Pizza ovens  kegerators...a 300lb c… https://t.co/9JVNsYbEe3",0,Twitter for Android,
Torr Leonard 🌐💉🚊📚,25912403,"Los Angeles, CA",2023-01-19 23:52:18,"@MtnTownUrbanist @whorange @stevemotola ""My coffee is delivered by bike to my doorstep"" https://t.co/hFSy8vqeVt",0,Twitter Web App,
paulcarrohorror,1108973633496473601,"Santa Monica, CA",2023-01-19 23:47:39,"Still writing. Started in the dark going until dark! Marathon!
(Though my butt hurts…)

#Coffee #writerslife… https://t.co/d1IKk5qCXV",0,Twitter for iPhone,
Josie San,1435040631563374594,"Los Angeles, CA ",2023-01-19 23:44:16,depression doesn't hurt everywhere you have coffee cats books and rain,0,Twitter Web App,
Yesika Salgado 🥭✨,21541950,Los Angeles,2023-01-19 23:43:01,a middle schooler stole my coffee from the pick up area 😂,0,Twitter for iPhone,
🦋,1193745588069662721,,2023-01-19 23:41:55,I unexpectedly passed for coffee after work &amp; now my boss is calling me to do OT. Why tf did I answer in the first place 🧍🏻‍♀️,0,Twitter for iPhone,
New Year New Bae in Nursing School,38993820,"Los Angeles, CA",2023-01-19 23:41:41,One of my first interning jobs for a film / music company was mostly me going to get lunch orders and omg it’s surp… https://t.co/ceOdQHsIQP,0,Twitter for iPhone,
Daisy,1595972057019437059,"LA, CA",2023-01-19 23:39:55,Coffee is essential for a profitable day of penny stock trading 💰☕️ #coffeelove #pennystocks,0,Twitter Web App,
Film The Police LA,16858860,"Hollywood, Los Angeles",2023-01-19 23:38:47,"@busblog They’re probably headed to Sunset and Highland to do traffic control. If not there, you may find them at “… https://t.co/jW0P2FlSPL",0,Twitter for iPhone,
Bryce Alsten,998312005823066112,"Los Angeles, CA",2023-01-19 23:37:21,Coffee maker in the bathroom is a life hack.,0,Twitter for iPhone,
Kevin De León Hate Page,27396141,"Los Angeles, California",2023-01-19 23:35:58,I’ll never forget the time I was doing jail support and they were watching me and a comrade through the glass mirro… https://t.co/NXLM8lO9Zz,0,Twitter for iPhone,
Josie San,1435040631563374594,"Los Angeles, CA ",2023-01-19 23:33:27,I wouldn't contest it that people that compulsively drink dark roast coffee as a reversal of irritable bowel syndrome.,0,Twitter Web App,
David B. Larter,377419742,Los Angeles,2023-01-19 23:15:26,"Was about 36 hours all told. But I enjoyed every one of those evolutions. High stress, high reward stuff. Look back… https://t.co/ah3o5TD7iY",0,Twitter Web App,
Omar,1596068672942051329,"Los Angeles, CA",2023-01-19 23:15:13,Sipping on my favorite blend of coffee before a day of stock trading 📊 #coffee #stocktrading #investing,0,Twitter Web App,
